Gene	Fixed_count	Poly_count	p	Haplotype	Gene_fixed_poly_ratio	Haplotype_fixed_poly_ratio	Haploblock	Direction	pAdj	Homolog	Annotation
Ha412HOChr05g0231241	0	27	0.409297583438137	0	0	0.0578425655976676	Ann_05_01	Poly	0.945874326715432	AT4G36810	Encodes a protein with geranylgeranyl pyrophosphate synthase activity involved in isoprenoid biosynthesis. The enzyme appears to be targeted to the chloroplast in epidermal cells and guard cells of leaves, and in etioplasts in roots. The mRNA is cell-to-cell mobile.
Ha412HOChr05g0231241	12	0	6.01850400333861e-42	2	Inf	0.0579849211788896	Ann_05_01	Fixed	8.01597860977999e-39	AT4G36810	Encodes a protein with geranylgeranyl pyrophosphate synthase activity involved in isoprenoid biosynthesis. The enzyme appears to be targeted to the chloroplast in epidermal cells and guard cells of leaves, and in etioplasts in roots. The mRNA is cell-to-cell mobile.
Ha412HOChr05g0231281	0	11	0.89358617753574	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT2G23780	Leucine rich extensin protein involved in cell wall biogenesis and organization. Interacts with several members of the RALF family of ligand peptides.
Ha412HOChr05g0231281	5	2	1.06751951234956e-11	2	2.5	0.0579849211788896	Ann_05_01	Fixed	1.14253182094055e-09	AT2G23780	Leucine rich extensin protein involved in cell wall biogenesis and organization. Interacts with several members of the RALF family of ligand peptides.
Ha412HOChr05g0231301	1	18	0.999999999999954	2	0.0555555555555556	0.0579849211788896	Ann_05_01	Poly	1	AT1G19300	The PARVUS/GLZ1 gene encodes a putative family 8 glycosyl transferase that contributes to xylan biosynthesis. Its gene expression shows good co-variance with the IRX3 gene involved in secondary cell wall synthesis. PARVUS/GLZ1 is predicted to have galacturonosyltransferase activity and may be involved in the formation of the complex oligosaccharide sequence present at the reducing end of xylan. PARVUS is expressed in cells undergoing secondary wall thickening, and parvus mutants have thinner cell walls.
Ha412HOChr05g0231301	1	22	0.999999999999995	0	0.0454545454545455	0.0578425655976676	Ann_05_01	Poly	1	AT1G19300	The PARVUS/GLZ1 gene encodes a putative family 8 glycosyl transferase that contributes to xylan biosynthesis. Its gene expression shows good co-variance with the IRX3 gene involved in secondary cell wall synthesis. PARVUS/GLZ1 is predicted to have galacturonosyltransferase activity and may be involved in the formation of the complex oligosaccharide sequence present at the reducing end of xylan. PARVUS is expressed in cells undergoing secondary wall thickening, and parvus mutants have thinner cell walls.
Ha412HOChr05g0231311	1	9	0.999999999999997	0	0.111111111111111	0.0578425655976676	Ann_05_01	Fixed	1	NA	NA
Ha412HOChr05g0231321	0	20	0.56010203232729	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT1G19270	Encodes a ubiquitin-activated peptidase that is a member of a small (7 member) ubiquitin binding protein family. It appears to play a role in regulation of endoreduplication in leaf epidermal tissue. Together with CUC2/CUC3-UBP15 part of a regulatory module which controls the initiation of  axillary meristems, thereby determining plant architecture.
Ha412HOChr05g0231321	1	13	0.999999999999899	2	0.0769230769230769	0.0579849211788896	Ann_05_01	Fixed	1	AT1G19270	Encodes a ubiquitin-activated peptidase that is a member of a small (7 member) ubiquitin binding protein family. It appears to play a role in regulation of endoreduplication in leaf epidermal tissue. Together with CUC2/CUC3-UBP15 part of a regulatory module which controls the initiation of  axillary meristems, thereby determining plant architecture.
Ha412HOChr05g0231331	2	7	0.140446109428665	0	0.285714285714286	0.0578425655976676	Ann_05_01	Fixed	0.618035063774381	AT5G05260	Encodes cytochrome P450 CYP79A2.
Ha412HOChr05g0231331	1	24	0.999999999999983	2	0.0416666666666667	0.0579849211788896	Ann_05_01	Poly	1	AT5G05260	Encodes cytochrome P450 CYP79A2.
Ha412HOChr05g0231421	1	26	0.999999999999994	0	0.0384615384615385	0.0578425655976676	Ann_05_01	Poly	1	AT4G31970	Functions in the biosynthesis of 4-hydroxy indole-3-carbonyl nitrile (4-OH-ICN), a cyanogenic phytoalexin in Arabidopsis. CYP82C2 acts as a hydroxylase on indole-3-carbonyl nitrile to generate 4-OH-ICN.
Ha412HOChr05g0231421	0	21	0.533448217017789	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT4G31970	Functions in the biosynthesis of 4-hydroxy indole-3-carbonyl nitrile (4-OH-ICN), a cyanogenic phytoalexin in Arabidopsis. CYP82C2 acts as a hydroxylase on indole-3-carbonyl nitrile to generate 4-OH-ICN.
Ha412HOChr05g0231441	3	21	0.290322446911781	2	0.142857142857143	0.0579849211788896	Ann_05_01	Fixed	0.852404405223804	AT4G31940	The gene encodes a cytochrome P450 enzyme, CYP82C. It is involved in the early Fe deficiency response.CYP82C4 hydroxylates fraxetin to generate sideretin (5-hydroxyfraxetin). Fraxetin and sideretin are catecholic coumarins secreted into the rhizosphere under conditions of low iron availability and help mobilize this nutrient from insoluble iron(III) pools in the soil.The mRNA is cell-to-cell mobile.
Ha412HOChr05g0231441	2	19	0.737006199540037	0	0.105263157894737	0.0578425655976676	Ann_05_01	Fixed	1	AT4G31940	The gene encodes a cytochrome P450 enzyme, CYP82C. It is involved in the early Fe deficiency response.CYP82C4 hydroxylates fraxetin to generate sideretin (5-hydroxyfraxetin). Fraxetin and sideretin are catecholic coumarins secreted into the rhizosphere under conditions of low iron availability and help mobilize this nutrient from insoluble iron(III) pools in the soil.The mRNA is cell-to-cell mobile.
Ha412HOChr05g0231471	0	8	0.999999999999947	2	0	0.0579849211788896	Ann_05_01	Poly	1	NA	NA
Ha412HOChr05g0231541	0	7	0.999999999998941	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT4G33070	Thiamine pyrophosphate dependent pyruvate decarboxylase family protein;(source:Araport11)
Ha412HOChr05g0231551	0	8	0.999999999999947	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT5G01320	Thiamine pyrophosphate dependent pyruvate decarboxylase family protein;(source:Araport11)
Ha412HOChr05g0231551	0	46	0.191861523467486	0	0	0.0578425655976676	Ann_05_01	Poly	0.726795097781158	AT5G01320	Thiamine pyrophosphate dependent pyruvate decarboxylase family protein;(source:Araport11)
Ha412HOChr05g0231621	0	40	0.241326439295818	0	0	0.0578425655976676	Ann_05_01	Poly	0.804891493555639	AT1G19360	Encodes an arabinosyltransferase that modifies extensin proteins in root hair cells.
Ha412HOChr05g0231621	1	25	0.999999999999777	2	0.04	0.0579849211788896	Ann_05_01	Poly	1	AT1G19360	Encodes an arabinosyltransferase that modifies extensin proteins in root hair cells.
Ha412HOChr05g0231631	0	31	0.345864499137335	0	0	0.0578425655976676	Ann_05_01	Poly	0.911323875585553	AT4G16580	Protein phosphatase 2C family protein;(source:Araport11)
Ha412HOChr05g0231631	0	15	0.715648487399001	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT4G16580	Protein phosphatase 2C family protein;(source:Araport11)
Ha412HOChr05g0231641	2	26	0.999999999999997	0	0.0769230769230769	0.0578425655976676	Ann_05_01	Fixed	1	AT1G45160	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr05g0231641	2	29	0.999999999999997	2	0.0689655172413793	0.0579849211788896	Ann_05_01	Fixed	1	AT1G45160	Protein kinase superfamily protein;(source:Araport11)
Ha412HOChr05g0231661	2	42	0.999999999999996	2	0.0476190476190476	0.0579849211788896	Ann_05_01	Poly	1	AT1G75140	membrane protein;(source:Araport11)
Ha412HOChr05g0231661	2	30	0.999999999999995	0	0.0666666666666667	0.0578425655976676	Ann_05_01	Fixed	1	AT1G75140	membrane protein;(source:Araport11)
Ha412HOChr05g0231671	0	7	0.999999999998941	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT2G18500	ovate family protein 7;(source:Araport11)
Ha412HOChr05g0231691	0	16	0.679725870330461	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT4G36660	polyol transporter, putative (DUF1195);(source:Araport11)
Ha412HOChr05g0231691	0	12	0.843492895517594	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT4G36660	polyol transporter, putative (DUF1195);(source:Araport11)
Ha412HOChr05g0231701	5	10	3.20751672495823e-05	0	0.5	0.0578425655976676	Ann_05_01	Fixed	0.000778309776965066	AT3G46940	DUTP-PYROPHOSPHATASE-LIKE 1;(source:Araport11)
Ha412HOChr05g0231701	1	16	0.99999999999993	2	0.0625	0.0579849211788896	Ann_05_01	Fixed	1	AT3G46940	DUTP-PYROPHOSPHATASE-LIKE 1;(source:Araport11)
Ha412HOChr05g0231721	1	77	0.169671148261444	0	0.012987012987013	0.0578425655976676	Ann_05_01	Poly	0.684797324649806	AT5G42710	hypothetical protein;(source:Araport11)
Ha412HOChr05g0231721	3	59	0.999999999999882	2	0.0508474576271186	0.0579849211788896	Ann_05_01	Poly	1	AT5G42710	hypothetical protein;(source:Araport11)
Ha412HOChr05g0231751	0	8	0.999999999999947	2	0	0.0579849211788896	Ann_05_01	Poly	1	NA	NA
Ha412HOChr05g0231781	2	5	0.063859692992282	0	0.4	0.0578425655976676	Ann_05_01	Fixed	0.380649497711827	AT1G75170	Sec14p-like phosphatidylinositol transfer family protein;(source:Araport11)
Ha412HOChr05g0231781	2	10	0.286907324519351	2	0.2	0.0579849211788896	Ann_05_01	Fixed	0.851487521419524	AT1G75170	Sec14p-like phosphatidylinositol transfer family protein;(source:Araport11)
Ha412HOChr05g0231801	5	5	4.45797884440623e-08	0	1	0.0578425655976676	Ann_05_01	Fixed	2.47397187073599e-06	NA	NA
Ha412HOChr05g0231811	0	35	0.293053914838803	2	0	0.0579849211788896	Ann_05_01	Poly	0.855329261546805	AT1G19430	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)
Ha412HOChr05g0231811	6	24	0.00206793662373755	0	0.25	0.0578425655976676	Ann_05_01	Fixed	0.0277051830545585	AT1G19430	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein;(source:Araport11)
Ha412HOChr05g0231871	0	12	0.842263437735194	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT1G75210	HAD-superfamily hydrolase, subfamily IG, 5-nucleotidase;(source:Araport11)
Ha412HOChr05g0231871	4	14	0.00940095016926443	0	0.285714285714286	0.0578425655976676	Ann_05_01	Fixed	0.0937514057229391	AT1G75210	HAD-superfamily hydrolase, subfamily IG, 5-nucleotidase;(source:Araport11)
Ha412HOChr05g0231881	2	21	0.825338081121458	0	0.0952380952380952	0.0578425655976676	Ann_05_01	Fixed	1	AT1G75220	Encodes a vacuolar glucose exporter that is induced in response to factors that activate vacuolar glucose pools like darkness, heat stress and wounding and repressed during conditions that trigger glucose accumulation in the vacuole like cold stress and external sugar supply.
Ha412HOChr05g0231881	0	24	0.465515061450573	2	0	0.0579849211788896	Ann_05_01	Poly	0.984127960353238	AT1G75220	Encodes a vacuolar glucose exporter that is induced in response to factors that activate vacuolar glucose pools like darkness, heat stress and wounding and repressed during conditions that trigger glucose accumulation in the vacuole like cold stress and external sugar supply.
Ha412HOChr05g0231921	0	8	0.999999999999947	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT2G02540	Zinc finger homeobox protein. Expressed in vascular tissue.  In a yeast one hybrid system was not able to transactivate a reporter gene.
Ha412HOChr05g0231921	1	7	0.923116311079917	0	0.142857142857143	0.0578425655976676	Ann_05_01	Fixed	1	AT2G02540	Zinc finger homeobox protein. Expressed in vascular tissue.  In a yeast one hybrid system was not able to transactivate a reporter gene.
Ha412HOChr05g0231951	0	10	0.947469937175651	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT1G19530	DNA polymerase epsilon catalytic subunit A;(source:Araport11)
Ha412HOChr05g0231961	0	16	0.680907323306317	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT1G19600	pfkB-like carbohydrate kinase family protein;(source:Araport11)
Ha412HOChr05g0231961	0	13	0.796487697723317	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT1G19600	pfkB-like carbohydrate kinase family protein;(source:Araport11)
Ha412HOChr05g0232001	7	82	0.450792090534287	0	0.0853658536585366	0.0578425655976676	Ann_05_01	Fixed	0.979098530392191	AT1G75310	auxin-like 1 protein;(source:Araport11)
Ha412HOChr05g0232001	4	56	0.906653499474028	2	0.0714285714285714	0.0579849211788896	Ann_05_01	Fixed	1	AT1G75310	auxin-like 1 protein;(source:Araport11)
Ha412HOChr05g0232031	0	35	0.293920520206051	0	0	0.0578425655976676	Ann_05_01	Poly	0.856815485338019	AT1G27680	ADP-glucose pyrophosphorylase catalyzes the first, rate limiting step in starch biosynthesis. The large subunit plays a regulatory role whereas the small subunit (ApS) is the catalytic isoform. Four isoforms of the large subunit (ApL1-4) have been described.Mutational analysis of APS1 suggests that APL1 and APL2 can compensate for loss of APS1 catalytic activity,suggesting both have catalytic as well as regulatory functions. The mRNA is cell-to-cell mobile.
Ha412HOChr05g0232031	0	32	0.330999316267721	2	0	0.0579849211788896	Ann_05_01	Poly	0.897514577459184	AT1G27680	ADP-glucose pyrophosphorylase catalyzes the first, rate limiting step in starch biosynthesis. The large subunit plays a regulatory role whereas the small subunit (ApS) is the catalytic isoform. Four isoforms of the large subunit (ApL1-4) have been described.Mutational analysis of APS1 suggests that APL1 and APL2 can compensate for loss of APS1 catalytic activity,suggesting both have catalytic as well as regulatory functions. The mRNA is cell-to-cell mobile.
Ha412HOChr05g0232101	2	18	0.690746580630318	0	0.111111111111111	0.0578425655976676	Ann_05_01	Fixed	1	AT5G66440	tRNA-methyltransferase non-catalytic subunit trm6MTase subunit;(source:Araport11)
Ha412HOChr05g0232101	0	29	0.374979367615188	2	0	0.0579849211788896	Ann_05_01	Poly	0.922026190687848	AT5G66440	tRNA-methyltransferase non-catalytic subunit trm6MTase subunit;(source:Araport11)
Ha412HOChr05g0232111	1	18	0.999999999999994	0	0.0555555555555556	0.0578425655976676	Ann_05_01	Poly	1	AT2G30620	winged-helix DNA-binding transcription factor family protein;(source:Araport11)
Ha412HOChr05g0232111	1	21	0.99999999999999	2	0.0476190476190476	0.0579849211788896	Ann_05_01	Poly	1	AT2G30620	winged-helix DNA-binding transcription factor family protein;(source:Araport11)
Ha412HOChr05g0232141	0	22	0.510531317233761	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT3G50930	Encodes a protein that is present in a homo-multimeric protein complex on the outer mitochondrial membrane and plays a role in cell death and amplifying salicylic acid signalling. The mRNA is cell-to-cell mobile.
Ha412HOChr05g0232141	0	30	0.359574077939065	2	0	0.0579849211788896	Ann_05_01	Poly	0.91430408039936	AT3G50930	Encodes a protein that is present in a homo-multimeric protein complex on the outer mitochondrial membrane and plays a role in cell death and amplifying salicylic acid signalling. The mRNA is cell-to-cell mobile.
Ha412HOChr05g0232161	0	19	0.586191135934618	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT1G60730	NAD(P)-linked oxidoreductase superfamily protein;(source:Araport11)
Ha412HOChr05g0232161	0	11	0.89358617753574	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT1G60730	NAD(P)-linked oxidoreductase superfamily protein;(source:Araport11)
Ha412HOChr05g0232171	0	7	0.999999999999996	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT1G60730	NAD(P)-linked oxidoreductase superfamily protein;(source:Araport11)
Ha412HOChr05g0232171	0	7	0.999999999998941	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT1G60730	NAD(P)-linked oxidoreductase superfamily protein;(source:Araport11)
Ha412HOChr05g0232181	2	27	0.999999999999998	2	0.0740740740740741	0.0579849211788896	Ann_05_01	Fixed	1	AT2G24645	Transcriptional factor B3 family protein;(source:Araport11)
Ha412HOChr05g0232181	9	21	4.75476165998641e-08	0	0.428571428571429	0.0578425655976676	Ann_05_01	Fixed	2.61446458799344e-06	AT2G24645	Transcriptional factor B3 family protein;(source:Araport11)
Ha412HOChr05g0232191	0	14	0.755647642017967	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT5G42810	Encodes an inositol tetra-/pentaphosphate 2-kinase, involved in the biosynthesis of phytic acid, a regulator of intracellular signaling, a highly abundant animal antinutrient, and a phosphate and mineral storage compound in plant seeds. Is also required for growth and modulates phosphate homeostasis at the transcriptional level.
Ha412HOChr05g0232191	0	12	0.842263437735194	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT5G42810	Encodes an inositol tetra-/pentaphosphate 2-kinase, involved in the biosynthesis of phytic acid, a regulator of intracellular signaling, a highly abundant animal antinutrient, and a phosphate and mineral storage compound in plant seeds. Is also required for growth and modulates phosphate homeostasis at the transcriptional level.
Ha412HOChr05g0232201	1	16	1	0	0.0625	0.0578425655976676	Ann_05_01	Fixed	1	AT1G19660	Wound-responsive family protein;(source:Araport11)
Ha412HOChr05g0232201	0	12	0.842263437735194	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT1G19660	Wound-responsive family protein;(source:Araport11)
Ha412HOChr05g0232221	5	13	0.00028734434132401	0	0.384615384615385	0.0578425655976676	Ann_05_01	Fixed	0.00512559020751624	AT1G27660	basic helix-loop-helix (bHLH) DNA-binding superfamily protein;(source:Araport11)
Ha412HOChr05g0232221	1	18	0.999999999999954	2	0.0555555555555556	0.0579849211788896	Ann_05_01	Poly	1	AT1G27660	basic helix-loop-helix (bHLH) DNA-binding superfamily protein;(source:Araport11)
Ha412HOChr05g0232261	0	22	0.509443436266949	2	0	0.0579849211788896	Ann_05_01	Poly	1	AT4G19600	Encodes a cyclin T partner CYCT1;4.  Plays important roles in infection with Cauliflower mosaic virus (CaMV). The mRNA is cell-to-cell mobile.
Ha412HOChr05g0232261	0	14	0.755647642017967	0	0	0.0578425655976676	Ann_05_01	Poly	1	AT4G19600	Encodes a cyclin T partner CYCT1;4.  Plays important roles in infection with Cauliflower mosaic virus (CaMV). The mRNA is cell-to-cell mobile.
